Name,Age,Height,Weight,Gender,MaritalStatus,Preferred Motorcycle
User_142,-0.666068696255075,1.0084701826384768,1.759783148909625,0,1,0
User_143,0.1492835916155935,1.2211677745897869,-1.0550007630852296,1,0,1
User_144,1.3352505557911114,-0.976707342240416,-0.5611790241387639,0,0,1
User_145,-0.8143145667770147,1.29206697190689,-1.6475868498209885,0,1,0
User_146,0.5940212031814127,0.7248733933700635,0.9696683665952799,1,1,2
User_147,1.1128817500082018,1.5756637611753033,-0.9562364152959364,1,0,0
User_148,0.5940212031814127,-1.5439009207772425,1.5128722794363922,0,0,3
User_149,-1.4814209841257435,-1.4730017234601391,-0.9562364152959364,1,1,1
User_150,0.445775332659473,0.7957725906871669,-0.659943371928057,1,0,0
User_151,0.9646358794862621,-1.2603041315088293,-0.7587077197173502,1,0,2
User_152,-0.07308521416731607,1.1502685772726835,1.2659614099631593,0,0,0
User_153,1.1128817500082018,1.6465629584924066,-0.06735728519229814,0,0,1
User_154,1.557619361574021,0.15767981483323704,0.7227574971220471,0,1,0
User_155,-0.666068696255075,0.370377406784547,0.03140706259699501,1,1,0
User_156,1.4093734910520812,-1.1894049341917259,0.47584662764881414,0,1,1
User_157,0.37165239739850314,0.22857901215034035,-1.1537651108745228,1,0,3
User_158,0.8905129442252921,-0.8349089476062094,1.5622544533310387,0,0,3
User_159,-0.8143145667770147,1.0084701826384768,0.5746109754381074,0,0,1
User_160,0.5940212031814127,1.0793693799555801,-1.2525294586638158,1,0,0
User_161,-1.259052178342834,-0.26771536906938287,-1.5488225020316952,0,0,1
User_162,-0.14720814942828594,-1.0476065395575194,-0.41303250245482415,1,1,3
User_163,0.29752946213753323,-0.19681617175227956,0.6733753232274005,1,0,2
User_164,-1.6296668546476831,-1.7565985127285524,1.5622544533310387,0,0,0
User_165,1.3352505557911114,1.4338653665410968,1.759783148909625,1,1,3
User_166,1.557619361574021,0.7957725906871669,-0.314268154665531,0,0,0
User_167,-1.3331751136038037,-0.3386145663864862,-0.41303250245482415,0,1,1
User_168,0.29752946213753323,0.0158814201990304,-0.4624146763494707,1,1,2
User_169,0.29752946213753323,1.4338653665410968,-1.104382936979876,0,1,1
User_170,1.483496426313051,0.7248733933700635,-1.4500581542424023,1,1,2
User_171,1.483496426313051,-0.19681617175227956,0.6733753232274005,0,1,0
User_172,-0.2954540199502257,-1.7565985127285524,0.13017141038628816,0,0,0
User_173,0.445775332659473,1.0084701826384768,0.47584662764881414,0,1,1
User_174,-0.9625604372989545,-0.7640097502891061,-0.9562364152959364,0,1,2
User_175,0.29752946213753323,-0.3386145663864862,0.4264644537541676,0,0,2
User_176,0.07516065635462366,1.5047645638582001,0.6733753232274005,1,0,0
User_177,1.1128817500082018,-1.1894049341917259,1.759783148909625,1,1,1
User_178,0.6681441384423826,-1.1894049341917259,0.5746109754381074,1,0,2
User_179,-1.7037897899086532,-1.1185057368746227,0.4264644537541676,1,0,0
User_180,0.2234065268765634,0.0158814201990304,-0.659943371928057,1,1,3
User_181,-0.8143145667770147,1.0793693799555801,-0.5611790241387639,1,1,1
User_182,1.2611276205301414,0.6539741960529603,0.6239931493327538,0,0,3
User_183,-1.5555439193867133,-0.055017777118072916,-0.9562364152959364,0,1,1
User_184,1.1128817500082018,0.0158814201990304,-0.4624146763494707,1,1,0
User_185,-1.3331751136038037,-1.0476065395575194,0.08078923649164158,1,0,2
User_186,-1.184929243081864,0.8666717880042701,0.8215218449113402,0,1,2
User_187,0.2234065268765634,-1.6856993154114492,-0.9562364152959364,0,1,2
User_188,-1.110806307820894,-1.3312033288259326,1.661018801120332,0,1,1
User_189,0.9646358794862621,-0.5513121583377961,-0.659943371928057,1,1,0
User_190,0.6681441384423826,0.08678061751613371,-1.0550007630852296,1,1,3
User_191,1.3352505557911114,0.5830749987358569,-0.7587077197173502,1,0,0
User_192,1.483496426313051,0.08678061751613371,-0.017975111297651565,0,0,3
User_193,0.001037721093653793,-0.6222113556548995,1.661018801120332,0,1,1
User_194,-0.666068696255075,1.2211677745897869,0.8709040188059868,1,0,1
User_195,0.5940212031814127,1.29206697190689,-0.3636503285601776,1,1,3
User_196,0.5940212031814127,-0.12591697443517624,-0.26488598077088443,0,1,3
User_197,0.001037721093653793,-0.055017777118072916,-0.314268154665531,0,1,3
User_198,1.2611276205301414,-1.3312033288259326,0.03140706259699501,0,1,0
User_199,-0.8884375020379846,-1.402102526143036,-1.3019116325584625,0,1,3
User_200,1.1128817500082018,-0.12591697443517624,-0.9068542414012899,1,0,1
User_201,-1.6296668546476831,0.5121758014187536,0.08078923649164158,0,0,1
User_202,-1.5555439193867133,1.6465629584924066,-0.21550380687623785,0,1,2
User_203,0.9646358794862621,0.22857901215034035,-0.8080898936119967,0,0,3
User_204,-0.5178228257331352,1.2211677745897869,-1.598204675926342,1,1,0
User_205,-1.6296668546476831,-0.26771536906938287,0.7227574971220471,1,0,0
User_206,-1.6296668546476831,0.0158814201990304,-1.4994403281370488,0,1,0
User_207,0.29752946213753323,0.15767981483323704,-1.351293806453109,0,0,2
User_208,-0.07308521416731607,1.71746215580951,0.2289357581755813,0,1,1
User_209,0.9646358794862621,-0.3386145663864862,-1.0550007630852296,1,1,0
User_210,0.5940212031814127,1.6465629584924066,-0.16612163298159127,1,0,1
User_211,0.6681441384423826,-1.3312033288259326,1.414107931647099,1,0,2
User_212,-1.7037897899086532,-0.6222113556548995,1.068432714384573,0,1,3
User_213,-0.36957695521119555,-0.4095137637035895,0.37708227985952103,1,0,3
User_214,-1.6296668546476831,1.0793693799555801,1.3153435838578058,0,1,3
User_215,1.483496426313051,1.6465629584924066,0.37708227985952103,0,0,0
User_216,0.1492835916155935,-0.4095137637035895,1.068432714384573,0,0,3
User_217,0.5940212031814127,-0.26771536906938287,0.08078923649164158,1,1,0
User_218,-1.3331751136038037,0.15767981483323704,1.661018801120332,0,0,2
User_219,0.5940212031814127,1.0084701826384768,-1.351293806453109,1,0,2
User_220,-1.4814209841257435,1.6465629584924066,0.9696683665952799,1,1,0
User_221,-0.9625604372989545,-1.3312033288259326,-1.6475868498209885,0,0,1
User_222,-0.5178228257331352,-1.7565985127285524,0.47584662764881414,0,1,3
User_223,1.038758814747232,0.4412766041016503,0.5252288015434607,1,1,3
User_224,0.001037721093653793,-0.9058081449233127,0.6239931493327538,0,1,3
User_225,-1.4072980488647737,0.29947820946744363,-1.0550007630852296,1,1,0
User_226,0.7422670737033524,-0.19681617175227956,-0.6105611980334105,0,1,2
User_227,-1.3331751136038037,-0.4804129610206928,-0.659943371928057,1,0,3
User_228,-0.14720814942828594,0.4412766041016503,-1.2525294586638158,1,1,2
User_229,-0.9625604372989545,0.29947820946744363,-0.41303250245482415,1,1,3
User_230,-0.5919457609941051,0.22857901215034035,-1.2525294586638158,1,0,3
User_231,0.6681441384423826,1.6465629584924066,-0.9562364152959364,0,0,0
User_232,-1.110806307820894,1.3629661692239934,-1.2031472847691693,0,0,1
User_233,-1.3331751136038037,0.22857901215034035,0.37708227985952103,1,1,0
User_234,-0.5919457609941051,0.29947820946744363,-0.5117968502441173,1,1,3
User_235,0.37165239739850314,-0.6931105529720027,0.7227574971220471,0,1,3
User_236,-1.5555439193867133,1.0084701826384768,-0.41303250245482415,0,0,1
User_237,-0.2954540199502257,-0.4804129610206928,0.13017141038628816,0,1,2
User_238,0.8905129442252921,-0.5513121583377961,1.661018801120332,0,0,2
User_239,-0.36957695521119555,-1.7565985127285524,0.7721396710166936,0,1,3
User_240,0.1492835916155935,-0.8349089476062094,-0.5117968502441173,0,0,2
User_241,-1.5555439193867133,1.5047645638582001,-0.7587077197173502,1,1,3
User_242,-0.36957695521119555,1.71746215580951,1.2659614099631593,0,1,1
User_243,-0.2954540199502257,-1.6856993154114492,0.2289357581755813,0,1,1
User_244,0.5940212031814127,0.15767981483323704,-0.8080898936119967,1,0,3
User_245,-1.259052178342834,1.6465629584924066,-0.7587077197173502,0,0,1
User_246,1.2611276205301414,1.71746215580951,0.08078923649164158,0,1,0
User_247,0.6681441384423826,0.29947820946744363,1.0190505404899264,0,1,0
User_248,1.1870046852691716,0.8666717880042701,1.7104009750149785,0,1,1
User_249,1.1128817500082018,-1.5439009207772425,0.6239931493327538,0,0,3
User_250,-0.4436998904721654,-1.7565985127285524,0.7227574971220471,1,1,3
User_251,1.1870046852691716,-1.2603041315088293,-0.06735728519229814,0,1,1
User_252,-1.7037897899086532,0.22857901215034035,-0.659943371928057,1,1,2
User_253,-0.9625604372989545,0.9375709853213735,-0.6105611980334105,1,1,0
User_254,0.29752946213753323,-1.6148001180943459,0.6733753232274005,0,0,2
User_255,0.07516065635462366,0.4412766041016503,0.13017141038628816,1,0,3
User_256,-0.07308521416731607,-1.1185057368746227,-0.9562364152959364,0,1,3
User_257,0.5198982679204428,-1.1185057368746227,0.03140706259699501,1,1,2
User_258,0.445775332659473,-0.4804129610206928,-0.1167394590869447,1,0,1
User_259,1.3352505557911114,1.4338653665410968,-1.1537651108745228,0,0,2
User_260,0.8163900089643223,0.5830749987358569,-1.2031472847691693,0,1,2
User_261,-1.259052178342834,0.5121758014187536,1.1178148882792196,0,0,0
User_262,-0.5919457609941051,-0.19681617175227956,-0.4624146763494707,0,0,0
User_263,0.1492835916155935,0.15767981483323704,-1.598204675926342,0,1,2
User_264,-1.6296668546476831,0.4412766041016503,1.4634901055417455,1,0,2
User_265,-1.7037897899086532,1.71746215580951,0.03140706259699501,1,0,3
User_266,-0.8884375020379846,-1.3312033288259326,-1.351293806453109,1,1,0
User_267,-1.4072980488647737,0.22857901215034035,-0.8080898936119967,1,1,0
User_268,0.9646358794862621,-1.2603041315088293,1.6116366272256852,1,0,3
User_269,0.5940212031814127,-1.7565985127285524,0.37708227985952103,1,1,1
User_270,-1.110806307820894,-1.6148001180943459,0.2289357581755813,1,0,0
User_271,1.2611276205301414,-0.12591697443517624,0.3277001059648744,0,1,0
User_272,0.8163900089643223,-0.19681617175227956,-0.5117968502441173,0,0,1
User_273,-0.36957695521119555,-1.2603041315088293,1.2659614099631593,1,1,0
User_274,-0.5919457609941051,1.5047645638582001,0.5746109754381074,1,0,0
User_275,-1.5555439193867133,0.7957725906871669,-0.7587077197173502,0,0,1
User_276,-0.2954540199502257,-1.6148001180943459,1.661018801120332,0,0,1
User_277,0.001037721093653793,0.5121758014187536,0.37708227985952103,0,1,2
User_278,0.6681441384423826,0.15767981483323704,-0.1167394590869447,0,1,3
User_279,0.001037721093653793,1.5047645638582001,0.2289357581755813,1,0,3
User_280,-0.9625604372989545,-1.2603041315088293,0.08078923649164158,0,0,1
User_281,-1.184929243081864,0.5830749987358569,0.08078923649164158,1,1,1
User_282,0.8905129442252921,0.6539741960529603,-1.5488225020316952,1,1,0
User_283,1.038758814747232,0.4412766041016503,-1.3019116325584625,1,1,2
User_284,1.1870046852691716,-0.12591697443517624,1.759783148909625,0,1,2
User_285,-0.2954540199502257,-0.8349089476062094,0.3277001059648744,0,1,1
User_286,0.8163900089643223,0.4412766041016503,1.661018801120332,1,1,0
User_287,0.07516065635462366,1.4338653665410968,-1.0550007630852296,1,0,0
User_288,0.8163900089643223,1.2211677745897869,0.7227574971220471,1,1,3
User_289,0.07516065635462366,-0.6931105529720027,1.2659614099631593,0,0,3
User_290,0.37165239739850314,-1.5439009207772425,-1.598204675926342,1,1,0
User_291,-0.4436998904721654,0.7957725906871669,1.2659614099631593,0,1,3
User_292,1.6317422968349908,-0.3386145663864862,-1.4500581542424023,1,0,1
User_293,-0.4436998904721654,-0.8349089476062094,0.47584662764881414,1,0,0
User_294,-1.6296668546476831,0.370377406784547,-0.3636503285601776,1,1,3
User_295,0.8163900089643223,1.5756637611753033,-0.1167394590869447,0,0,2
User_296,-0.5919457609941051,-0.5513121583377961,-0.659943371928057,0,0,0
User_297,1.2611276205301414,-1.3312033288259326,-1.3019116325584625,1,0,0
User_298,0.8905129442252921,-1.1185057368746227,0.7721396710166936,0,0,2
User_299,0.6681441384423826,-1.3312033288259326,1.6116366272256852,1,1,1
User_300,-1.4814209841257435,0.5121758014187536,0.47584662764881414,0,0,2
User_301,0.6681441384423826,-0.19681617175227956,1.167197062173866,0,1,0
User_302,-0.7401916315160448,-0.3386145663864862,-1.5488225020316952,0,1,1
User_303,-0.2213310846892558,-0.4804129610206928,1.759783148909625,1,1,3
User_304,-0.2954540199502257,1.5756637611753033,-1.598204675926342,0,1,3
User_305,-1.184929243081864,-0.4804129610206928,0.47584662764881414,0,0,3
User_306,-1.259052178342834,0.7248733933700635,-1.598204675926342,1,0,0
User_307,-1.5555439193867133,0.22857901215034035,0.03140706259699501,1,1,2
User_308,-0.5178228257331352,-0.5513121583377961,-0.21550380687623785,1,1,1
User_309,0.6681441384423826,-1.6856993154114492,-1.3019116325584625,1,1,3
User_310,-0.8884375020379846,-1.7565985127285524,-0.6105611980334105,0,1,1
User_311,-0.14720814942828594,1.5047645638582001,0.47584662764881414,0,0,0
User_312,-0.14720814942828594,-1.4730017234601391,1.167197062173866,0,1,3
User_313,1.6317422968349908,-0.4095137637035895,0.08078923649164158,0,0,0
User_314,0.445775332659473,-1.0476065395575194,1.7104009750149785,0,1,2
User_315,1.038758814747232,1.1502685772726835,-0.16612163298159127,1,1,0
User_316,1.038758814747232,-1.6856993154114492,0.6239931493327538,0,1,0
User_317,1.557619361574021,-1.6148001180943459,1.0190505404899264,0,1,2
User_318,-1.184929243081864,-0.19681617175227956,1.3647257577524525,0,0,1
User_319,0.2234065268765634,-0.976707342240416,-0.21550380687623785,1,0,2
User_320,0.2234065268765634,-0.4095137637035895,1.0190505404899264,1,0,2
User_321,0.7422670737033524,-1.4730017234601391,-0.9068542414012899,0,1,0
User_322,-0.2213310846892558,0.7957725906871669,-1.104382936979876,1,1,1
User_323,0.445775332659473,0.8666717880042701,-0.8574720675066433,1,0,3
User_324,0.6681441384423826,0.29947820946744363,-0.9068542414012899,1,0,2
User_325,0.29752946213753323,-1.1894049341917259,-1.104382936979876,1,1,1
User_326,1.7058652320959606,0.5830749987358569,-1.3019116325584625,1,1,2
User_327,0.6681441384423826,1.29206697190689,-1.5488225020316952,1,0,2
User_328,-1.4072980488647737,0.6539741960529603,-0.9068542414012899,1,1,2
User_329,-0.36957695521119555,-0.26771536906938287,-0.21550380687623785,0,1,2
User_330,-1.4814209841257435,1.29206697190689,-0.5611790241387639,0,0,0
User_331,0.8163900089643223,-0.12591697443517624,-1.4500581542424023,1,1,1
User_332,-0.5178228257331352,-0.6222113556548995,1.5128722794363922,0,0,1
User_333,1.483496426313051,-1.1185057368746227,-0.21550380687623785,0,1,1
User_334,0.29752946213753323,0.29947820946744363,-0.659943371928057,1,0,2
User_335,0.445775332659473,1.4338653665410968,1.759783148909625,0,1,0
User_336,0.37165239739850314,-0.19681617175227956,-0.6105611980334105,1,0,2
User_337,1.6317422968349908,0.4412766041016503,-0.1167394590869447,1,0,2
User_338,-1.3331751136038037,-0.6222113556548995,-0.06735728519229814,1,0,1
User_339,0.8163900089643223,1.71746215580951,-0.9068542414012899,0,0,2
User_340,1.2611276205301414,-0.6222113556548995,0.17955358428093474,0,1,3
User_341,0.9646358794862621,-0.8349089476062094,-1.0056185891905831,0,1,2
User_342,0.001037721093653793,-1.1894049341917259,0.08078923649164158,0,0,3
User_343,0.37165239739850314,1.0084701826384768,-0.5611790241387639,1,1,2
User_344,1.6317422968349908,-1.6856993154114492,1.5622544533310387,1,1,0
User_345,0.5198982679204428,1.3629661692239934,-1.598204675926342,0,1,0
User_346,0.8163900089643223,-0.055017777118072916,1.5128722794363922,1,1,1
User_347,0.6681441384423826,0.9375709853213735,1.6116366272256852,1,1,2
User_348,-0.2213310846892558,-1.1894049341917259,0.8709040188059868,0,0,3
User_349,0.5940212031814127,-0.26771536906938287,1.3647257577524525,1,0,3
User_350,-0.07308521416731607,1.2211677745897869,-0.5611790241387639,0,0,2
User_351,0.6681441384423826,1.4338653665410968,-0.41303250245482415,1,0,3
User_352,-1.5555439193867133,-1.5439009207772425,1.661018801120332,0,1,0
User_353,-0.4436998904721654,0.0158814201990304,1.0190505404899264,1,1,3
User_354,0.07516065635462366,0.22857901215034035,-1.4006759803477555,1,0,1
User_355,1.3352505557911114,1.3629661692239934,0.03140706259699501,0,1,0
User_356,0.5198982679204428,0.5830749987358569,-0.6105611980334105,0,1,0
User_357,-1.5555439193867133,-0.19681617175227956,0.4264644537541676,0,0,0
User_358,1.1870046852691716,0.7957725906871669,-0.9562364152959364,0,1,2
User_359,1.6317422968349908,-1.0476065395575194,1.2659614099631593,1,0,2
User_360,0.001037721093653793,-1.402102526143036,-1.104382936979876,1,0,0
User_361,0.5940212031814127,-0.5513121583377961,0.7227574971220471,0,1,2
User_362,1.7058652320959606,-0.3386145663864862,0.37708227985952103,1,1,3
User_363,-0.14720814942828594,1.1502685772726835,0.17955358428093474,0,0,2
User_364,-0.07308521416731607,0.7248733933700635,0.5252288015434607,0,0,2
User_365,-1.6296668546476831,1.0793693799555801,0.03140706259699501,1,1,0
